,rx2,rx3,rx4,rx5,rx6,rx7,rx8,rx9,rx10,rx11,rx12,rx13,rx14,rx15
1979-09,-0.017085142704864886,-0.019764922348135087,-0.020551133865098645,-0.021472397722545163,-0.022571770518626237,-0.023764997132144146,-0.02497215791330066,-0.026130289108383206,-0.027187697408110417,-0.02810293903207744,-0.02884271585348632,-0.02938478947631079,-0.029709932184651996,-0.029811437916208827
1979-10,-0.034112338712454525,-0.051174744810265425,-0.06320797254934186,-0.07360412444708835,-0.08326614448182681,-0.09253159771816609,-0.10153437724104275,-0.11033223455039884,-0.11894098769054703,-0.1273622184639877,-0.13558170296010183,-0.14359438095739124,-0.15138500525124277,-0.15894028431547677
1979-11,-0.029302574559301797,-0.046993173252329226,-0.05963248166928562,-0.07058984442466447,-0.08123221822279783,-0.09203342793665925,-0.10310571329978216,-0.11441506842298499,-0.12588018575769266,-0.13741458108532426,-0.14893623879152654,-0.16037039469990166,-0.17166312665848038,-0.18276883135766236
1979-12,-0.02227458508175546,-0.02857914189799351,-0.030484436008697675,-0.032652539649263845,-0.03641809564162118,-0.041842450722932016,-0.04860611277492622,-0.05633370964141761,-0.06471059567219782,-0.07349340375076567,-0.08250624721320433,-0.09161365895085723,-0.1007271626021698,-0.1097726599628717
1980-01,-0.007878264125345098,-0.00590982950365615,-0.0013166439365361882,0.0020090730247469546,0.002688140437554984,0.000610795421953067,-0.00379296467197128,-0.009930991571961562,-0.017222335205481776,-0.02518008151906828,-0.0334184936153763,-0.04165072301876452,-0.04968149769950714,-0.05737317805230013
1980-02,-0.018718522226424745,-0.03327389577667801,-0.042384439305602734,-0.05026836154321859,-0.05958005566411127,-0.07130826288254256,-0.08548498135734686,-0.1017182338773088,-0.11950028913045901,-0.13835404288933473,-0.15786907632419522,-0.177731395364593,-0.197701472310898,-0.21761745586080278
1980-03,-0.03538552098560858,-0.05732144586091669,-0.06902622049049174,-0.07572905046788765,-0.08137662387297265,-0.08839494799557966,-0.09805174654521762,-0.11084632176379394,-0.12681861166606961,-0.14576420209655808,-0.16735295555554433,-0.19122717724695443,-0.21701971570787437,-0.2444072663107227
1980-04,-0.013708701520801666,-0.013416023021305457,-0.011745697534777506,-0.012269878531716544,-0.01589861662527449,-0.022515583431395716,-0.03161298225029087,-0.042574503650940676,-0.05481956047919048,-0.06785501402413838,-0.08128298924749483,-0.09480580709803821,-0.10819234037241512,-0.12128097753192074
1980-05,0.01679332647489653,0.02873579613250734,0.03659586195625137,0.03987718955130687,0.038762265905948855,0.033956542623411315,0.02635844875809902,0.01680931341722508,0.006021589981882944,-0.005454944282244217,-0.017212567028719844,-0.0289571206062067,-0.04048141790952378,-0.05164883878435794
1980-06,0.01483589653054854,0.021131722755862486,0.023420374590688887,0.023521897972440583,0.022001508245806715,0.018839730826595666,0.013821915012304828,0.006713360607379551,-0.002661409191109701,-0.014392330501662678,-0.02849725416763342,-0.04493333849696941,-0.06360465980510159,-0.0843835848045646
1980-07,0.004953259443895295,0.005415580569843737,0.0021452632553132546,-0.00356561926006424,-0.010874188342563484,-0.01952916883781064,-0.029702259942585886,-0.04181250663155757,-0.056393714803775905,-0.07400970314970304,-0.0952010326481675,-0.12044129446207351,-0.1501397662129997,-0.18461105187987598
1980-08,-0.010552794419972656,-0.024666637977888227,-0.03817236020923233,-0.05099679048514094,-0.06393634218539354,-0.07783248495090214,-0.09330329529352002,-0.11072317630625104,-0.13026092744202866,-0.15193912452208075,-0.17569062545717812,-0.20138599026074022,-0.22886366599132962,-0.25795079745414323
1980-09,-0.013758331195126712,-0.028738039815675322,-0.040613749134056555,-0.05011440359540041,-0.0587555504950673,-0.06793374609758068,-0.07863241433040243,-0.09140305833372711,-0.10645953834406875,-0.12378937438415541,-0.14324394090304776,-0.16460562226567788,-0.18762279294702044,-0.2120525346096773
1980-10,-0.008242239181902545,-0.011588616903903223,-0.012315091710483901,-0.01251848015907163,-0.013288040409858592,-0.015279558479580568,-0.018852382764487807,-0.024141977060976608,-0.031132052376513425,-0.039706486653892314,-0.049689418845933586,-0.06087511333548434,-0.07306715212989898,-0.0860656603416485
1980-11,-0.006940132965249365,-0.00628337434611554,-0.005054766309869396,-0.004617465889205877,-0.00477973275119932,-0.005228741462725256,-0.005763826582046022,-0.006264691388221805,-0.006656539827729124,-0.006889019641269922,-0.006914070224760649,-0.0066956722747566755,-0.006190749485668334,-0.00536809472451083
